customer_id,customer_name,gender,birth_year,city,join_date,age,customer_segment
9969,William Williams,Male,1972,Hell's Kitchen,2022-10-25,51,Mature
9970,Michael Wilson,Male,1993,Lower Manhattan,2022-08-30,30,Young Professional
9971,Thomas Thomas,Female,1965,Lower Manhattan,2023-05-25,58,Mature
9972,David Johnson,Female,1985,Astoria,2022-03-03,38,Family
9973,Thomas Martin,Male,1975,Astoria,2022-02-23,48,Family
9974,Olivia Miller,Female,1980,Hell's Kitchen,2021-11-29,43,Family
9975,Sophia Anderson,Male,1978,Astoria,2022-07-16,45,Family
9976,Thomas Johnson,Male,1988,Lower Manhattan,2022-03-09,35,Family
9977,Emma Thomas,Male,1999,Lower Manhattan,2023-01-04,24,Student
9978,Emily White,Female,1986,Astoria,2021-05-27,37,Family
9979,Alex Johnson,Male,2000,Lower Manhattan,2021-05-05,23,Student
9980,William Johnson,Male,2004,Astoria,2023-03-23,19,Student
9981,Sarah Jones,Male,1974,Astoria,2023-06-07,49,Family
9982,David Smith,Male,1998,Lower Manhattan,2021-11-12,25,Young Professional
9983,Emily Martin,Male,1973,Lower Manhattan,2022-08-16,50,Mature
9984,Emily Taylor,Female,1969,Hell's Kitchen,2022-09-04,54,Mature
9985,Grace Anderson,Female,1973,Lower Manhattan,2022-04-30,50,Mature
9986,William Martin,Male,1981,Lower Manhattan,2023-05-12,42,Family
9987,Sophia White,Male,1971,Astoria,2023-04-07,52,Mature
9988,Emma White,Male,1989,Hell's Kitchen,2021-04-24,34,Young Professional
9989,Sophia Miller,Female,1989,Lower Manhattan,2022-02-26,34,Young Professional
9990,Olivia Miller,Female,1993,Hell's Kitchen,2022-09-09,30,Young Professional
9991,Emily Jones,Male,2002,Astoria,2023-02-08,21,Student
9992,Emma Miller,Female,1972,Lower Manhattan,2021-01-08,51,Mature
9993,Sophia Miller,Male,2005,Hell's Kitchen,2022-01-30,18,Student
9994,Emma Williams,Male,1999,Lower Manhattan,2023-05-15,24,Student
9995,Emily Miller,Female,1967,Lower Manhattan,2022-03-05,56,Mature
9996,Grace Davis,Female,1990,Astoria,2021-11-05,33,Young Professional
9997,Alex Jones,Female,1975,Astoria,2021-03-10,48,Family
9998,David Williams,Female,1967,Astoria,2021-09-22,56,Mature
9999,Michael Miller,Female,1992,Lower Manhattan,2022-07-04,31,Young Professional
10000,Emily Wilson,Male,1967,Astoria,2021-10-07,56,Mature
10001,Alex Thomas,Male,1972,Hell's Kitchen,2021-06-30,51,Mature
10002,James Thomas,Male,1993,Hell's Kitchen,2023-06-21,30,Young Professional
10003,Olivia Brown,Female,1968,Hell's Kitchen,2021-02-07,55,Mature
10004,Emma Smith,Male,1995,Hell's Kitchen,2021-09-27,28,Young Professional
10005,David Jones,Male,1966,Lower Manhattan,2022-05-31,57,Mature
10006,Emily Williams,Male,1977,Hell's Kitchen,2023-04-11,46,Family
10007,Emily Miller,Male,1975,Lower Manhattan,2022-11-01,48,Family
10008,James Martin,Female,1971,Hell's Kitchen,2023-03-30,52,Mature
10009,John Williams,Male,1986,Lower Manhattan,2022-02-07,37,Family
10010,Olivia Jones,Female,1974,Hell's Kitchen,2023-02-18,49,Family
10011,Sarah Thomas,Female,1971,Astoria,2021-10-16,52,Mature
10012,Daniel Wilson,Male,1981,Lower Manhattan,2021-05-25,42,Family
10013,Alex Smith,Female,1985,Lower Manhattan,2023-03-27,38,Family
10014,Daniel Williams,Male,1990,Astoria,2022-08-25,33,Young Professional
10015,Emily Martin,Female,1968,Lower Manhattan,2021-03-02,55,Mature
10016,Thomas Johnson,Female,1972,Lower Manhattan,2021-12-13,51,Mature
10017,Grace Anderson,Male,1967,Lower Manhattan,2021-06-21,56,Mature
10018,Olivia Jackson,Male,1997,Lower Manhattan,2022-03-07,26,Young Professional
10019,Emma Brown,Female,1987,Lower Manhattan,2022-09-02,36,Family
10020,Emma Thomas,Female,1975,Lower Manhattan,2021-05-21,48,Family
10021,David Williams,Female,1986,Lower Manhattan,2023-04-13,37,Family
10022,Grace Jones,Male,1998,Lower Manhattan,2023-06-10,25,Young Professional
10023,Robert Jones,Male,1996,Hell's Kitchen,2022-08-27,27,Young Professional
10024,Alex Martin,Female,2002,Astoria,2021-08-30,21,Student
10025,Olivia Brown,Male,1974,Hell's Kitchen,2021-07-24,49,Family
10026,Alex Johnson,Female,1971,Astoria,2023-02-22,52,Mature
10027,Michael Harris,Female,1996,Lower Manhattan,2022-02-01,27,Young Professional
10028,Michael Williams,Female,2002,Astoria,2021-02-24,21,Student
10029,Robert Harris,Male,1972,Hell's Kitchen,2022-01-05,51,Mature
10030,James Anderson,Female,1993,Astoria,2022-12-23,30,Young Professional
10031,Olivia Taylor,Female,1988,Hell's Kitchen,2022-08-06,35,Family
10032,John Jackson,Female,2001,Lower Manhattan,2022-12-27,22,Student
10033,Thomas Thomas,Female,1972,Astoria,2022-08-31,51,Mature
10034,Thomas Johnson,Male,1979,Hell's Kitchen,2021-08-26,44,Family
10035,Sophia Martin,Male,1990,Astoria,2022-05-30,33,Young Professional
10036,Olivia Martin,Female,2000,Astoria,2022-06-01,23,Student
10037,Emily Harris,Male,1998,Lower Manhattan,2023-06-15,25,Young Professional
10038,Grace Anderson,Male,1984,Lower Manhattan,2021-09-29,39,Family
10039,David Wilson,Male,1980,Hell's Kitchen,2021-10-24,43,Family
10040,John Taylor,Female,1972,Astoria,2021-07-11,51,Mature
10041,Grace Smith,Female,1981,Lower Manhattan,2021-12-15,42,Family
10042,James Wilson,Female,2005,Lower Manhattan,2022-07-18,18,Student
10043,Emily Anderson,Male,1974,Hell's Kitchen,2022-01-30,49,Family
10044,Emily Anderson,Male,2003,Lower Manhattan,2022-10-23,20,Student
10045,Daniel Jones,Male,1976,Astoria,2021-02-25,47,Family
10046,David Wilson,Female,1970,Hell's Kitchen,2022-10-12,53,Mature
10047,David Anderson,Male,1994,Astoria,2023-04-02,29,Young Professional
10048,John Davis,Female,1983,Lower Manhattan,2023-02-03,40,Family
10049,Grace Martin,Male,1994,Hell's Kitchen,2022-02-22,29,Young Professional
10050,Alex Thomas,Female,2005,Hell's Kitchen,2022-10-14,18,Student
10051,Emma Smith,Female,1971,Astoria,2022-12-08,52,Mature
10052,Sophia Smith,Female,1987,Hell's Kitchen,2021-12-15,36,Family
10053,John Thomas,Female,1975,Hell's Kitchen,2021-12-10,48,Family
10054,Robert Davis,Female,1985,Hell's Kitchen,2023-06-12,38,Family
10055,Robert White,Female,1975,Hell's Kitchen,2023-01-20,48,Family
10056,Sarah Williams,Male,1973,Astoria,2023-05-21,50,Mature
10057,Sophia Smith,Female,1986,Hell's Kitchen,2023-03-02,37,Family
10058,Thomas Miller,Female,1982,Astoria,2022-02-16,41,Family
10059,William Jackson,Male,1996,Lower Manhattan,2021-12-30,27,Young Professional
10060,Emma Martin,Male,1985,Lower Manhattan,2023-06-04,38,Family
10061,William Harris,Female,1989,Lower Manhattan,2022-03-29,34,Young Professional
10062,Daniel Wilson,Female,1994,Astoria,2023-06-15,29,Young Professional
10063,Grace White,Female,1967,Astoria,2022-07-22,56,Mature
10064,Sarah Johnson,Male,1983,Hell's Kitchen,2022-11-09,40,Family
10065,John Taylor,Female,1986,Lower Manhattan,2022-10-10,37,Family
10066,Sophia Harris,Male,1991,Lower Manhattan,2023-01-06,32,Young Professional
10067,Daniel Miller,Male,1966,Hell's Kitchen,2021-05-13,57,Mature
10068,John Martin,Female,1969,Hell's Kitchen,2021-04-14,54,Mature
10069,Michael Brown,Male,1999,Astoria,2021-09-26,24,Student
10070,John Johnson,Male,1996,Lower Manhattan,2021-09-04,27,Young Professional
10071,Sophia Wilson,Male,1982,Hell's Kitchen,2022-03-27,41,Family
10072,Olivia Harris,Male,1965,Lower Manhattan,2021-04-22,58,Mature
10073,Sarah Jones,Male,1975,Astoria,2022-05-04,48,Family
10074,Emily White,Male,1991,Astoria,2021-05-20,32,Young Professional
10075,Emma Williams,Male,1992,Hell's Kitchen,2022-10-28,31,Young Professional
10076,David Jackson,Female,1998,Lower Manhattan,2022-12-10,25,Young Professional
10077,James Taylor,Male,1987,Hell's Kitchen,2023-06-04,36,Family
10078,Olivia Williams,Female,1996,Lower Manhattan,2021-07-06,27,Young Professional
10079,Alex Thomas,Female,1974,Lower Manhattan,2021-03-16,49,Family
10080,Sophia Thomas,Male,1971,Hell's Kitchen,2021-12-11,52,Mature
10081,Emily Wilson,Male,1978,Lower Manhattan,2022-10-26,45,Family
10082,Grace Brown,Male,1999,Hell's Kitchen,2022-02-02,24,Student
10083,Sophia Johnson,Female,2001,Lower Manhattan,2021-07-09,22,Student
10084,Alex Martin,Female,1968,Hell's Kitchen,2021-03-04,55,Mature
10085,Daniel Anderson,Male,1973,Lower Manhattan,2021-05-28,50,Mature
10086,Emma White,Male,1967,Lower Manhattan,2023-02-24,56,Mature
10087,Olivia Thomas,Male,1996,Hell's Kitchen,2023-01-18,27,Young Professional
10088,Thomas White,Female,1998,Hell's Kitchen,2023-02-10,25,Young Professional
10089,David Williams,Male,2003,Hell's Kitchen,2022-04-12,20,Student
10090,Michael Wilson,Female,1972,Lower Manhattan,2021-01-18,51,Mature
10091,Sophia Thomas,Female,1986,Lower Manhattan,2022-09-08,37,Family
10092,William Johnson,Female,1983,Astoria,2022-06-24,40,Family
10093,Michael Williams,Male,2005,Astoria,2022-08-01,18,Student
10094,Olivia Anderson,Male,2003,Hell's Kitchen,2022-06-30,20,Student
10095,Daniel Harris,Male,1999,Hell's Kitchen,2021-08-13,24,Student
10096,John Anderson,Female,1973,Lower Manhattan,2022-07-24,50,Mature
10097,William Smith,Male,1978,Lower Manhattan,2023-05-18,45,Family
10098,Robert Martin,Male,1997,Astoria,2021-08-24,26,Young Professional
10099,Grace Williams,Male,1989,Lower Manhattan,2021-08-17,34,Young Professional
10100,Emily Brown,Female,1988,Hell's Kitchen,2021-06-04,35,Family
10101,Sarah Martin,Female,1968,Lower Manhattan,2022-08-03,55,Mature
10102,William Jackson,Female,1981,Lower Manhattan,2021-03-20,42,Family
10103,Sarah Martin,Female,2004,Lower Manhattan,2022-07-02,19,Student
10104,Thomas White,Female,1983,Astoria,2022-10-20,40,Family
10105,Robert Anderson,Female,2001,Lower Manhattan,2021-09-29,22,Student
10106,Daniel Jones,Male,1981,Astoria,2022-03-25,42,Family
10107,William Jones,Male,1999,Lower Manhattan,2021-08-12,24,Student
10108,Michael Martin,Female,1998,Hell's Kitchen,2022-07-13,25,Young Professional
10109,Emma White,Female,1990,Lower Manhattan,2021-06-15,33,Young Professional
10110,John Miller,Female,1998,Hell's Kitchen,2022-05-24,25,Young Professional
10111,Emily Miller,Male,1966,Astoria,2022-06-02,57,Mature
10112,Sarah Jones,Female,1980,Lower Manhattan,2022-08-23,43,Family
10113,Robert Jones,Male,1968,Lower Manhattan,2023-04-03,55,Mature
10114,Sarah White,Female,1993,Lower Manhattan,2022-10-05,30,Young Professional
10115,Sarah Smith,Male,1976,Astoria,2021-09-08,47,Family
10116,Alex Davis,Male,1986,Astoria,2021-07-12,37,Family
10117,Sophia Martin,Male,1999,Astoria,2022-01-30,24,Student
10118,Daniel Taylor,Male,1995,Hell's Kitchen,2022-09-19,28,Young Professional
10119,John Davis,Male,1992,Astoria,2021-12-25,31,Young Professional
10120,Sarah Jones,Female,1967,Astoria,2021-09-09,56,Mature
10121,Alex Johnson,Female,1990,Hell's Kitchen,2022-09-29,33,Young Professional
10122,Emma Brown,Female,1978,Astoria,2021-01-26,45,Family
10123,John Johnson,Female,2005,Lower Manhattan,2023-02-02,18,Student
10124,Alex Johnson,Female,1978,Lower Manhattan,2023-01-17,45,Family
10125,Emily Williams,Female,1995,Hell's Kitchen,2021-03-23,28,Young Professional
10126,James Jones,Male,1989,Hell's Kitchen,2022-11-16,34,Young Professional
10127,John Smith,Male,1978,Hell's Kitchen,2022-05-16,45,Family
10128,Daniel Martin,Female,1973,Lower Manhattan,2022-11-17,50,Mature
10129,David Johnson,Male,1975,Astoria,2022-11-28,48,Family
10130,John Miller,Female,1986,Hell's Kitchen,2021-12-09,37,Family
10131,Thomas Harris,Female,2001,Hell's Kitchen,2023-01-14,22,Student
10132,William Johnson,Male,2005,Lower Manhattan,2022-12-06,18,Student
10133,Emma Wilson,Male,1977,Lower Manhattan,2022-09-29,46,Family
10134,Sophia White,Female,1966,Lower Manhattan,2021-09-22,57,Mature
10135,John Taylor,Female,1974,Astoria,2021-07-22,49,Family
10136,James Brown,Male,1985,Lower Manhattan,2021-09-29,38,Family
10137,John Jackson,Female,1981,Hell's Kitchen,2021-10-17,42,Family
10138,Sarah Thomas,Male,1970,Hell's Kitchen,2021-11-30,53,Mature
10139,David Miller,Male,1972,Astoria,2022-12-01,51,Mature
10140,Grace Smith,Female,1988,Lower Manhattan,2022-10-22,35,Family
10141,Thomas Smith,Male,1975,Astoria,2021-11-05,48,Family
10142,Emily White,Female,1974,Astoria,2021-08-15,49,Family
10143,David Jones,Male,1980,Astoria,2022-10-28,43,Family
10144,Thomas Williams,Female,2002,Astoria,2021-03-09,21,Student
10145,David Wilson,Female,1999,Hell's Kitchen,2022-05-31,24,Student
10146,James Harris,Female,1978,Hell's Kitchen,2021-08-25,45,Family
10147,William Smith,Female,1996,Hell's Kitchen,2022-06-24,27,Young Professional
10148,Daniel Smith,Female,2004,Hell's Kitchen,2022-02-23,19,Student
10149,Sarah Davis,Female,1976,Hell's Kitchen,2021-03-06,47,Family
10150,David Thomas,Female,1965,Hell's Kitchen,2021-10-18,58,Mature
10151,Alex Wilson,Male,1974,Lower Manhattan,2022-04-04,49,Family
10152,William Harris,Male,1999,Astoria,2022-10-18,24,Student
10153,John Smith,Male,1969,Astoria,2023-04-20,54,Mature
10154,Michael Miller,Female,1975,Lower Manhattan,2021-03-12,48,Family
10155,Sarah Miller,Male,2004,Lower Manhattan,2022-09-30,19,Student
10156,Daniel Miller,Female,1973,Astoria,2022-08-21,50,Mature
10157,John Wilson,Male,1984,Lower Manhattan,2021-01-06,39,Family
10158,Daniel Jackson,Male,2001,Hell's Kitchen,2021-10-13,22,Student
10159,Sarah Jones,Female,1999,Astoria,2021-05-07,24,Student
10160,Thomas Jackson,Female,1977,Lower Manhattan,2021-06-17,46,Family
10161,Michael Williams,Male,1975,Hell's Kitchen,2021-10-29,48,Family
10162,Alex Taylor,Female,1988,Lower Manhattan,2021-08-01,35,Family
10163,Emily Miller,Male,1978,Astoria,2022-07-10,45,Family
10164,Emma Taylor,Male,1995,Lower Manhattan,2021-06-30,28,Young Professional
10165,Alex Johnson,Male,1992,Hell's Kitchen,2021-05-14,31,Young Professional
10166,William Martin,Male,1982,Astoria,2023-02-24,41,Family
10167,Robert Harris,Male,1981,Astoria,2022-04-23,42,Family
10168,Sarah White,Male,1969,Lower Manhattan,2021-09-27,54,Mature
10169,Thomas Harris,Female,1993,Lower Manhattan,2023-01-20,30,Young Professional
10170,Michael Williams,Female,2002,Hell's Kitchen,2023-01-11,21,Student
10171,Sarah Wilson,Male,2000,Hell's Kitchen,2021-01-09,23,Student
10172,Grace Jones,Female,1991,Hell's Kitchen,2021-09-22,32,Young Professional
10173,Robert Harris,Female,1994,Astoria,2022-05-07,29,Young Professional
10174,Grace Williams,Male,2001,Hell's Kitchen,2021-01-04,22,Student
10175,James Brown,Male,1973,Lower Manhattan,2022-09-08,50,Mature
10176,William Thomas,Male,1996,Lower Manhattan,2021-01-07,27,Young Professional
10177,Sarah Johnson,Female,1969,Lower Manhattan,2023-06-16,54,Mature
10178,Emma Thomas,Male,1996,Lower Manhattan,2021-12-02,27,Young Professional
10179,Emma Jones,Male,1973,Lower Manhattan,2022-05-02,50,Mature
10180,Olivia Anderson,Male,1989,Hell's Kitchen,2023-02-18,34,Young Professional
10181,Olivia Harris,Male,1965,Astoria,2022-05-19,58,Mature
10182,John Anderson,Male,1965,Lower Manhattan,2022-06-24,58,Mature
10183,Robert Brown,Female,1991,Astoria,2023-05-22,32,Young Professional
10184,John Smith,Female,2001,Lower Manhattan,2022-09-12,22,Student
10185,Emily Smith,Male,1969,Lower Manhattan,2022-01-07,54,Mature
10186,William Johnson,Male,1999,Hell's Kitchen,2022-01-13,24,Student
10187,David Taylor,Male,1995,Lower Manhattan,2022-08-14,28,Young Professional
10188,Grace Miller,Male,1994,Hell's Kitchen,2021-09-08,29,Young Professional
10189,Emily Brown,Female,1976,Lower Manhattan,2021-01-02,47,Family
10190,Olivia Brown,Female,2001,Astoria,2022-08-09,22,Student
10191,Daniel Martin,Female,1989,Lower Manhattan,2022-08-26,34,Young Professional
10192,David Johnson,Male,1972,Astoria,2022-06-12,51,Mature
10193,Sophia Jones,Female,2001,Hell's Kitchen,2021-10-10,22,Student
10194,Michael Wilson,Female,1976,Lower Manhattan,2021-02-01,47,Family
10195,William Smith,Male,1985,Lower Manhattan,2021-06-24,38,Family
10196,Emily Harris,Female,1971,Hell's Kitchen,2022-05-19,52,Mature
10197,Emily Johnson,Female,1980,Lower Manhattan,2021-01-30,43,Family
10198,Sarah Thomas,Female,1991,Lower Manhattan,2022-07-29,32,Young Professional
10199,Grace Anderson,Male,2001,Astoria,2021-06-19,22,Student
10200,Alex White,Male,1982,Hell's Kitchen,2021-12-02,41,Family
10201,William Anderson,Female,1990,Hell's Kitchen,2023-06-19,33,Young Professional
10202,Thomas Jackson,Male,1969,Lower Manhattan,2021-11-08,54,Mature
10203,James Davis,Female,1974,Astoria,2022-01-03,49,Family
10204,Emma Wilson,Male,1988,Hell's Kitchen,2022-12-19,35,Family
10205,Sophia Thomas,Male,1966,Lower Manhattan,2021-03-03,57,Mature
10206,Daniel Taylor,Female,1978,Lower Manhattan,2021-12-04,45,Family
10207,Alex Wilson,Female,1967,Lower Manhattan,2022-03-18,56,Mature
10208,Sarah Brown,Male,1985,Lower Manhattan,2021-09-18,38,Family
10209,Grace Brown,Female,1975,Hell's Kitchen,2023-06-15,48,Family
10210,Alex Miller,Female,1975,Lower Manhattan,2022-12-16,48,Family
10211,William Smith,Female,1983,Lower Manhattan,2021-02-22,40,Family
10212,Emma Davis,Male,1971,Hell's Kitchen,2023-06-17,52,Mature
10213,Robert Smith,Female,1996,Hell's Kitchen,2021-07-02,27,Young Professional
10214,Alex Taylor,Female,1983,Astoria,2021-06-18,40,Family
10215,Michael Thomas,Female,2002,Astoria,2022-11-13,21,Student
10216,John Taylor,Female,1974,Lower Manhattan,2021-12-11,49,Family
10217,Alex Thomas,Male,1967,Hell's Kitchen,2021-02-05,56,Mature
10218,Emma Smith,Male,1981,Astoria,2021-01-03,42,Family
10219,James Smith,Male,1969,Hell's Kitchen,2022-10-01,54,Mature
10220,Alex Thomas,Male,1980,Astoria,2022-03-19,43,Family
10221,Sarah White,Female,1996,Lower Manhattan,2022-03-05,27,Young Professional
10222,James Thomas,Female,2003,Hell's Kitchen,2021-09-15,20,Student
10223,Sophia Anderson,Female,1983,Astoria,2021-07-15,40,Family
10224,Robert Thomas,Female,1972,Hell's Kitchen,2023-01-23,51,Mature
10225,William Jackson,Female,1980,Hell's Kitchen,2022-01-31,43,Family
10226,Sarah Thomas,Female,1976,Astoria,2023-04-15,47,Family
10227,Robert Jackson,Male,1969,Astoria,2022-06-15,54,Mature
10228,Sophia Johnson,Female,1997,Hell's Kitchen,2021-04-16,26,Young Professional
10229,Sarah Smith,Male,1994,Hell's Kitchen,2022-01-24,29,Young Professional
10230,Daniel Miller,Male,1977,Lower Manhattan,2023-02-26,46,Family
10231,Sarah Wilson,Female,1984,Astoria,2021-03-09,39,Family
10232,Thomas Jackson,Female,1984,Astoria,2021-07-15,39,Family
10233,Sarah Miller,Male,1982,Lower Manhattan,2022-04-04,41,Family
10234,David Jones,Female,1996,Lower Manhattan,2021-10-08,27,Young Professional
10235,Thomas Jackson,Female,1993,Hell's Kitchen,2022-07-11,30,Young Professional
10236,David Brown,Male,1965,Lower Manhattan,2023-03-18,58,Mature
10237,Sophia White,Female,1974,Hell's Kitchen,2022-10-05,49,Family
10238,Daniel Williams,Female,2004,Astoria,2021-11-29,19,Student
10239,Emma Miller,Female,1981,Lower Manhattan,2023-01-16,42,Family
10240,David Davis,Male,1983,Astoria,2021-01-16,40,Family
10241,Grace Jones,Male,1996,Hell's Kitchen,2022-11-16,27,Young Professional
10242,Emily Smith,Male,1996,Lower Manhattan,2021-02-17,27,Young Professional
10243,James Brown,Male,1988,Hell's Kitchen,2021-06-15,35,Family
10244,William Miller,Female,2002,Lower Manhattan,2021-11-04,21,Student
10245,James Jones,Female,1989,Hell's Kitchen,2021-05-04,34,Young Professional
10246,Olivia Jackson,Male,2000,Lower Manhattan,2023-03-17,23,Student
10247,Grace Smith,Male,1983,Astoria,2022-08-06,40,Family
10248,Robert Miller,Female,1974,Hell's Kitchen,2021-03-22,49,Family
10249,Robert Smith,Male,1969,Astoria,2022-10-11,54,Mature
10250,Sophia Harris,Female,1987,Hell's Kitchen,2021-06-28,36,Family
10251,Alex Jackson,Female,2001,Lower Manhattan,2022-11-09,22,Student
10252,Daniel Martin,Male,1981,Lower Manhattan,2023-06-01,42,Family
10253,William Harris,Male,1994,Lower Manhattan,2021-02-27,29,Young Professional
10254,Thomas Jones,Female,1986,Hell's Kitchen,2022-01-10,37,Family
10255,Sarah Thomas,Male,1998,Lower Manhattan,2022-08-01,25,Young Professional
10256,Michael Jones,Female,1996,Astoria,2023-03-06,27,Young Professional
10257,Daniel Harris,Female,1993,Hell's Kitchen,2022-08-21,30,Young Professional
10258,James Davis,Male,1979,Astoria,2021-12-16,44,Family
10259,Sarah Miller,Female,1981,Lower Manhattan,2021-02-15,42,Family
10260,William Harris,Female,1984,Hell's Kitchen,2022-04-18,39,Family
